id_colis,id_produit,id_commande,exemplaire,motif
118089,806,92933,2,j ai finalement changé d’avis sur mes besoins
118090,1117,29047,1,j ai finalement changé d’avis sur mes besoins
118138,531,79081,3,j ai finalement changé d’avis sur mes besoins
118151,1444,46951,2,il existe une différence entre la fiche produit et l’article livré
118193,519,36406,2,il y a un problème de taille
118209,831,80886,4,produit abimé
118219,1400,75791,3,Le produit n’est pas à la hauteur de mes attentes
118220,1672,40874,1,produit abimé
118222,1833,97099,2,produit abimé
118248,154,59487,1,j ai finalement changé d’avis sur mes besoins
118254,1199,834,2,produit abimé
118281,1664,54078,1,il y a un problème de taille
118295,1258,86595,1,j ai finalement changé d’avis sur mes besoins
118305,532,49009,2,produit abimé
118316,1255,80532,3,j ai finalement changé d’avis sur mes besoins
118358,1547,13731,3,il existe une différence entre la fiche produit et l’article livré
118367,890,39834,1,Le produit ne convient pas
118367,451,39834,3,Le produit ne convient pas
118381,1499,88912,1,il y a un problème de taille
118386,909,97102,4,il existe une différence entre la fiche produit et l’article livré
118413,211,27698,1,il y a un problème de taille
118426,2017,73036,5,il existe une différence entre la fiche produit et l’article livré
118433,1587,60998,1,la couleur du produit ne me plaît pas
118438,1737,48783,1,la couleur du produit ne me plaît pas
118438,1427,48783,4,j ai finalement changé d’avis sur mes besoins
118439,184,57288,4,la couleur du produit ne me plaît pas
118454,1231,98803,2,il existe une différence entre la fiche produit et l’article livré
118466,1473,86022,1,Le produit n’est pas à la hauteur de mes attentes
118478,1887,82425,4,j ai finalement changé d’avis sur mes besoins
118499,1091,6302,2,Le produit n’est pas à la hauteur de mes attentes
118506,634,54456,1,produit abimé
118522,1117,91326,1,Le produit n’est pas à la hauteur de mes attentes
118532,706,40864,5,Le produit ne convient pas
118580,1872,23902,1,il existe une différence entre la fiche produit et l’article livré
118580,695,23902,3,Le produit ne convient pas
118614,211,31049,3,Le produit ne convient pas
118618,676,67936,4,il existe une différence entre la fiche produit et l’article livré
118662,129,33737,3,j ai finalement changé d’avis sur mes besoins
118667,2017,9633,3,Le produit ne convient pas
118675,1715,58561,5,produit abimé
118683,818,11978,3,Le produit n’est pas à la hauteur de mes attentes
118701,380,82584,1,il y a un problème de taille
118702,1264,60822,1,il existe une différence entre la fiche produit et l’article livré
118706,444,59236,5,il existe une différence entre la fiche produit et l’article livré
118722,64,82288,2,la couleur du produit ne me plaît pas
118724,1559,56525,2,la couleur du produit ne me plaît pas
118726,1154,26177,1,la couleur du produit ne me plaît pas
118730,618,65956,1,il y a un problème de taille
118736,1857,5440,3,il y a un problème de taille
118736,1276,5440,5,Le produit ne convient pas
118742,1523,79285,4,produit abimé
118746,224,92703,1,j ai finalement changé d’avis sur mes besoins
118788,2162,52902,2,il existe une différence entre la fiche produit et l’article livré
118791,1270,62897,1,il y a un problème de taille
118793,1150,28799,3,produit abimé
118826,800,41804,3,j ai finalement changé d’avis sur mes besoins
118832,2153,31116,2,il y a un problème de taille
118838,1922,13938,2,produit abimé
118868,596,52806,3,il y a un problème de taille
118879,164,70134,4,j ai finalement changé d’avis sur mes besoins
118900,1474,45456,5,il existe une différence entre la fiche produit et l’article livré
118912,760,47089,2,Le produit n’est pas à la hauteur de mes attentes
118917,810,53861,5,produit abimé
118932,996,37122,1,Le produit ne convient pas
118936,897,71446,3,la couleur du produit ne me plaît pas
118947,1778,76701,1,la couleur du produit ne me plaît pas
118949,2145,78036,2,j ai finalement changé d’avis sur mes besoins
118955,390,24756,4,j ai finalement changé d’avis sur mes besoins
118995,2173,80221,2,j ai finalement changé d’avis sur mes besoins
118999,803,85604,2,produit abimé
119013,1480,10403,2,j ai finalement changé d’avis sur mes besoins
119015,931,74035,2,la couleur du produit ne me plaît pas
119019,804,66377,4,Le produit n’est pas à la hauteur de mes attentes
119033,1179,92092,2,il existe une différence entre la fiche produit et l’article livré
119034,159,63839,1,produit abimé
119046,1518,48729,1,Le produit n’est pas à la hauteur de mes attentes
119054,719,11016,1,Le produit ne convient pas
119065,460,3934,3,Le produit n’est pas à la hauteur de mes attentes
119093,574,40783,3,j ai finalement changé d’avis sur mes besoins
119095,1659,2407,3,il existe une différence entre la fiche produit et l’article livré
119099,529,36722,2,Le produit ne convient pas
119103,996,94558,5,il y a un problème de taille
119107,1115,16168,2,Le produit n’est pas à la hauteur de mes attentes
119113,658,66760,2,il existe une différence entre la fiche produit et l’article livré
119131,968,62576,1,produit abimé
119143,422,26052,2,Le produit ne convient pas
119175,1547,91656,3,Le produit n’est pas à la hauteur de mes attentes
119179,1142,63100,2,il y a un problème de taille
119179,929,63100,3,la couleur du produit ne me plaît pas
119183,2191,11864,1,Le produit n’est pas à la hauteur de mes attentes
119188,1321,30992,2,il y a un problème de taille
119199,150,18626,3,Le produit n’est pas à la hauteur de mes attentes
119244,1043,48952,2,il existe une différence entre la fiche produit et l’article livré
119268,2062,41999,3,la couleur du produit ne me plaît pas
119273,454,12108,1,il existe une différence entre la fiche produit et l’article livré
119276,1565,29991,5,il y a un problème de taille
119285,1742,88162,2,Le produit ne convient pas
119286,958,708,2,Le produit ne convient pas
119290,689,23413,5,produit abimé
119299,892,72030,2,produit abimé
119301,2012,96152,1,il existe une différence entre la fiche produit et l’article livré
119303,79,21111,5,il y a un problème de taille
119309,841,61967,2,Le produit ne convient pas
119312,608,12794,1,Le produit ne convient pas
119316,1087,64881,2,il existe une différence entre la fiche produit et l’article livré
119333,517,37176,2,la couleur du produit ne me plaît pas
119355,1938,15680,1,il y a un problème de taille
119366,1160,66406,5,la couleur du produit ne me plaît pas
119384,1084,65172,1,la couleur du produit ne me plaît pas
119387,25,69439,1,Le produit n’est pas à la hauteur de mes attentes
119396,159,70785,1,la couleur du produit ne me plaît pas
119404,769,25657,1,produit abimé
119404,2153,25657,2,j ai finalement changé d’avis sur mes besoins
119410,1435,84006,2,la couleur du produit ne me plaît pas
119413,670,9746,4,Le produit n’est pas à la hauteur de mes attentes
119420,872,76152,1,j ai finalement changé d’avis sur mes besoins
119435,1759,13370,5,il y a un problème de taille
119445,121,69466,3,Le produit n’est pas à la hauteur de mes attentes
119454,1282,79540,2,il y a un problème de taille
119456,1391,75917,2,produit abimé
119496,669,41470,5,la couleur du produit ne me plaît pas
119499,1943,29223,1,la couleur du produit ne me plaît pas
119503,489,65675,3,j ai finalement changé d’avis sur mes besoins
119527,1187,60490,2,il existe une différence entre la fiche produit et l’article livré
119555,1562,57927,3,j ai finalement changé d’avis sur mes besoins
119562,1495,83745,4,produit abimé
119576,601,52332,3,j ai finalement changé d’avis sur mes besoins
119586,1544,23460,4,j ai finalement changé d’avis sur mes besoins
119594,2039,16366,2,Le produit ne convient pas
119595,1195,61560,1,il existe une différence entre la fiche produit et l’article livré
119608,650,97918,2,produit abimé
119617,1801,96004,2,il y a un problème de taille
119618,2123,74205,4,produit abimé
119623,1513,68752,4,j ai finalement changé d’avis sur mes besoins
119626,1772,16485,4,il y a un problème de taille
119628,1746,73500,3,j ai finalement changé d’avis sur mes besoins
119630,121,40993,2,Le produit n’est pas à la hauteur de mes attentes
119675,1201,65804,2,Le produit n’est pas à la hauteur de mes attentes
119714,17,865,3,il existe une différence entre la fiche produit et l’article livré
119724,933,36717,1,la couleur du produit ne me plaît pas
119728,369,33780,5,j ai finalement changé d’avis sur mes besoins
119747,610,84377,2,j ai finalement changé d’avis sur mes besoins
119749,483,6959,2,Le produit n’est pas à la hauteur de mes attentes
119755,632,28897,3,Le produit ne convient pas
119766,1977,96158,2,la couleur du produit ne me plaît pas
119771,1099,72971,4,la couleur du produit ne me plaît pas
119775,1913,69784,2,il y a un problème de taille
119789,504,64361,2,la couleur du produit ne me plaît pas
119798,2104,7483,2,la couleur du produit ne me plaît pas
119806,1196,85302,1,il existe une différence entre la fiche produit et l’article livré
119808,1218,1519,1,la couleur du produit ne me plaît pas
119839,1266,15640,4,Le produit n’est pas à la hauteur de mes attentes
119848,2029,19258,3,j ai finalement changé d’avis sur mes besoins
119855,1139,83222,3,il y a un problème de taille
119867,263,20082,1,il y a un problème de taille
119899,485,83979,4,produit abimé
119912,2094,39180,1,j ai finalement changé d’avis sur mes besoins
119913,864,23450,1,la couleur du produit ne me plaît pas
119918,1481,32401,3,la couleur du produit ne me plaît pas
119923,41,52307,4,il y a un problème de taille
119932,431,16197,4,il y a un problème de taille
119933,409,46584,3,Le produit n’est pas à la hauteur de mes attentes
119957,1837,89286,1,produit abimé
119966,1179,18049,1,il existe une différence entre la fiche produit et l’article livré
119968,882,99432,3,j ai finalement changé d’avis sur mes besoins
119973,1081,60343,2,Le produit n’est pas à la hauteur de mes attentes
119981,1751,31564,3,produit abimé
120013,1694,27396,1,j ai finalement changé d’avis sur mes besoins
120021,2163,24151,1,produit abimé
120034,789,68025,1,la couleur du produit ne me plaît pas
120075,148,62060,4,Le produit n’est pas à la hauteur de mes attentes
120102,848,34741,2,produit abimé
120104,1854,46822,4,il y a un problème de taille
120107,810,35941,3,produit abimé
120111,1500,88362,1,Le produit n’est pas à la hauteur de mes attentes
120131,676,76816,4,Le produit ne convient pas
120153,767,48321,1,Le produit n’est pas à la hauteur de mes attentes
120169,1858,66167,1,Le produit n’est pas à la hauteur de mes attentes
120180,289,6025,1,j ai finalement changé d’avis sur mes besoins
120217,953,12643,4,produit abimé
120226,1932,42590,1,la couleur du produit ne me plaît pas
120232,1189,62925,2,il y a un problème de taille
120253,1854,44002,2,la couleur du produit ne me plaît pas
120260,793,85639,2,il existe une différence entre la fiche produit et l’article livré
120283,33,35733,2,la couleur du produit ne me plaît pas
120313,1287,95642,1,Le produit n’est pas à la hauteur de mes attentes
120321,2071,90544,1,j ai finalement changé d’avis sur mes besoins
120337,2124,37537,3,j ai finalement changé d’avis sur mes besoins
120363,451,62106,2,il existe une différence entre la fiche produit et l’article livré
120365,1364,4613,1,produit abimé
120369,980,48147,3,j ai finalement changé d’avis sur mes besoins
120370,2125,28086,5,la couleur du produit ne me plaît pas
120383,376,34735,2,la couleur du produit ne me plaît pas
120404,227,68217,1,Le produit ne convient pas
120416,1839,45213,1,Le produit n’est pas à la hauteur de mes attentes
120423,1016,78461,1,j ai finalement changé d’avis sur mes besoins
120423,1116,78461,3,produit abimé
120441,532,14119,3,produit abimé
120446,777,52418,1,j ai finalement changé d’avis sur mes besoins
120452,170,53431,1,il existe une différence entre la fiche produit et l’article livré
120482,1124,56147,2,Le produit n’est pas à la hauteur de mes attentes
120495,219,38442,2,la couleur du produit ne me plaît pas
120536,47,88422,5,j ai finalement changé d’avis sur mes besoins
