id_produit,date,prix
2031,2020-11-23,127
2031,2020-11-17,122
2032,2020-4-25,156
2032,2020-6-27,156
2033,2020-4-26,221
2033,2021-2-27,222
2033,2021-12-20,233
2034,2020-12-22,179
2034,2021-5-22,178
2034,2021-12-13,187
2034,2021-5-24,183
2035,2020-1-1,213
2035,2020-11-24,209
2035,2020-12-28,222
2035,2021-6-11,225
2036,2020-9-17,188
2036,2021-1-11,190
2036,2020-10-27,182
2036,2021-12-12,196
2037,2020-4-9,74
2037,2021-2-15,70
2037,2020-5-10,75
2038,2021-7-1,218
2038,2021-9-11,216
2038,2021-3-13,222
2039,2020-8-10,57
2039,2021-5-27,57
2039,2020-12-25,57
2040,2020-11-13,252
2040,2020-1-7,263
2040,2020-8-12,255
2040,2021-5-5,257
2041,2020-4-19,49
2041,2021-11-6,33
2041,2021-6-26,51
2042,2021-2-10,178
2042,2021-12-15,185
2042,2021-6-13,183
2042,2021-7-16,187
2043,2021-5-24,85
2043,2021-10-5,101
2043,2021-10-2,102
2043,2021-8-16,84
2044,2020-2-4,256
2044,2021-1-11,263
2045,2020-4-9,125
2045,2021-3-21,127
2045,2021-5-18,126
2045,2021-8-11,125
2046,2020-8-24,191
2046,2020-6-4,191
2046,2021-1-7,201
2046,2021-1-21,200
2047,2020-5-25,245
2047,2020-7-4,246
2048,2021-9-11,226
2048,2021-3-8,228
2048,2020-3-28,235
2048,2021-6-25,219
2049,2020-4-21,148
2049,2021-9-1,148
2049,2020-9-17,139
2049,2020-12-3,152
2050,2021-1-26,65
2050,2020-10-3,59
2050,2020-10-9,67
2050,2020-2-14,62
2051,2020-11-9,221
2051,2021-12-7,234
2051,2021-9-21,218
2052,2021-1-18,81
2052,2020-11-2,82
2052,2020-4-22,75
2052,2021-10-27,82
2053,2020-6-24,230
2053,2021-12-8,212
2053,2021-2-25,211
2053,2020-4-24,216
2054,2021-11-24,110
2054,2021-6-22,127
2054,2020-9-9,125
2055,2020-10-5,91
2055,2021-1-3,95
2055,2020-4-10,106
2055,2020-10-16,93
2056,2021-6-15,41
2056,2020-12-9,54
2056,2020-5-1,51
2056,2020-3-21,46
2057,2020-10-17,32
2057,2021-10-8,44
2057,2020-11-20,41
2058,2020-5-20,125
2058,2020-2-12,142
2058,2020-5-2,141
2058,2021-6-12,140
2059,2021-9-18,86
2059,2020-4-2,89
2059,2020-10-7,84
2060,2020-12-27,185
2060,2020-1-15,188
2061,2020-1-26,193
2061,2021-3-5,194
2061,2021-6-7,196
2061,2020-7-25,197
2062,2021-1-13,243
2062,2021-9-8,228
2062,2020-10-26,242
2062,2021-8-24,243
2063,2020-7-20,141
2063,2021-10-21,141
2064,2020-3-8,48
2064,2020-11-26,41
2064,2020-11-6,52
2064,2020-7-17,46
2065,2020-3-23,163
2065,2020-12-18,167
2066,2020-3-24,110
2066,2020-7-16,109
2067,2021-6-10,151
2067,2021-3-12,134
2068,2021-6-1,48
2068,2021-6-9,46
2069,2021-4-18,55
2069,2021-2-13,58
2070,2021-7-3,75
2070,2020-8-21,75
2070,2021-10-12,73
2071,2021-4-16,95
2071,2020-12-19,84
2071,2021-10-17,95
2072,2020-7-6,193
2072,2021-6-14,179
2073,2021-2-14,94
2073,2020-12-27,100
2074,2021-2-9,84
2074,2021-4-17,86
2074,2020-10-12,80
2075,2021-1-1,177
2075,2021-3-19,172
2075,2021-7-5,169
2076,2021-12-27,55
2076,2020-9-9,38
2076,2021-8-3,37
2077,2020-10-16,237
2077,2021-2-27,244
2077,2021-10-23,238
2077,2020-6-10,239
2078,2021-8-11,223
2078,2020-8-4,229
2079,2021-6-21,200
2079,2021-10-22,203
2080,2021-7-16,148
2080,2021-1-8,162
2080,2020-4-28,148
2081,2020-8-1,52
2081,2020-6-28,51
2081,2020-9-20,63
2082,2021-11-17,144
2082,2021-11-9,145
2082,2020-3-2,143
2082,2020-1-14,159
2083,2020-3-18,113
2083,2020-7-18,112
2083,2020-5-9,105
2084,2021-1-10,234
2084,2020-10-17,226
2084,2021-12-14,220
2085,2020-4-21,100
2085,2020-9-24,94
2086,2020-8-11,17
2086,2020-10-17,16
2086,2020-11-2,33
2087,2020-9-14,110
2087,2020-2-26,105
2088,2020-11-21,103
2088,2021-9-11,102
2089,2020-11-24,149
2089,2021-11-15,149
2089,2021-5-14,143
2089,2021-5-9,143
2090,2021-7-18,168
2090,2020-6-3,171
2090,2020-3-28,172
2091,2020-5-8,213
2091,2020-10-26,199
2092,2020-9-24,233
2092,2020-4-20,245
2093,2021-7-16,206
2093,2021-1-24,212
2093,2020-6-10,215
2093,2021-2-8,215
2094,2020-5-2,128
2094,2021-12-28,126
2094,2020-12-18,130
2094,2021-4-17,122
2095,2021-11-15,42
2095,2020-1-17,48
2095,2020-4-24,54
2096,2020-5-3,83
2096,2020-4-3,95
2097,2020-4-3,220
2097,2020-7-26,218
2098,2021-8-3,256
2098,2021-11-6,261
2099,2020-8-21,23
2099,2021-8-4,29
2099,2021-5-25,39
2099,2020-5-10,34
2100,2021-6-24,202
2100,2020-5-2,191
2101,2021-2-19,49
2101,2020-7-11,45
2102,2021-9-14,73
2102,2021-1-22,82
2103,2020-12-24,104
2103,2021-9-5,100
2104,2021-2-1,107
2104,2020-1-17,109
2104,2021-1-10,114
2104,2021-5-27,123
2105,2020-6-23,90
2105,2021-10-3,95
2105,2021-4-16,92
2105,2020-9-10,88
2106,2021-12-19,222
2106,2020-11-3,237
2106,2021-10-8,227
2106,2021-9-26,236
2107,2020-2-10,90
2107,2020-8-12,72
2107,2020-3-22,87
2107,2020-6-3,75
2108,2021-9-25,196
2108,2020-8-20,177
2109,2020-2-17,57
2109,2020-7-18,44
2109,2021-6-14,44
2110,2020-9-10,67
2110,2020-2-18,70
2110,2021-3-3,54
2110,2021-7-21,68
2111,2020-7-13,247
2111,2020-6-3,247
2112,2020-4-15,90
2112,2020-8-25,101
2112,2021-5-27,108
2113,2020-4-11,69
2113,2021-4-18,69
2114,2020-12-26,16
2114,2020-3-23,24
2114,2021-6-22,25
2115,2020-7-19,263
2115,2020-2-10,261
2115,2020-9-14,266
2115,2020-9-22,266
2116,2021-8-10,164
2116,2021-4-9,178
2116,2021-6-10,173
2117,2021-5-19,18
2117,2020-7-10,23
2117,2021-5-25,20
2118,2021-7-1,195
2118,2021-9-16,182
2118,2021-8-17,183
2118,2020-2-8,190
2119,2020-6-12,76
2119,2020-1-19,74
2119,2020-10-17,71
2119,2021-2-27,59
2120,2021-1-25,68
2120,2021-1-12,67
2121,2021-5-7,246
2121,2020-5-16,237
2121,2021-7-22,237
2122,2021-12-2,42
2122,2021-7-12,38
2123,2021-5-2,86
2123,2020-5-10,72
2123,2020-6-1,68
2124,2021-9-15,92
2124,2020-7-20,96
2124,2020-10-13,103
2125,2020-4-13,193
2125,2020-5-19,190
2125,2021-11-20,180
2126,2020-1-27,138
2126,2021-7-9,145
2127,2021-7-22,99
2127,2021-10-25,97
2127,2020-3-3,90
2128,2020-11-16,224
2128,2021-12-12,237
2128,2020-2-26,237
2129,2021-10-17,137
2129,2021-5-19,139
2129,2020-10-20,147
2130,2020-11-1,253
2130,2021-3-1,248
2130,2020-6-14,257
2130,2021-8-4,253
2131,2020-8-22,157
2131,2020-1-22,149
2131,2020-2-20,142
2131,2020-8-6,156
2132,2021-1-18,155
2132,2020-1-22,159
2133,2020-11-20,218
2133,2021-10-17,213
2133,2021-3-25,229
2134,2020-8-25,192
2134,2020-3-9,183
2134,2021-5-7,183
2135,2020-12-18,94
2135,2020-4-12,102
2135,2020-12-21,89
2135,2021-10-17,104
2136,2020-11-9,75
2136,2021-2-20,72
2136,2021-1-21,77
2137,2021-7-19,78
2137,2021-12-28,88
2137,2021-6-28,76
2137,2021-8-14,77
2138,2021-10-8,152
2138,2020-8-24,136
2138,2021-1-23,139
2138,2021-1-25,140
2139,2020-6-7,195
2139,2020-8-25,196
2139,2021-12-22,208
2140,2020-1-13,250
2140,2021-11-15,241
2141,2020-4-2,15
2141,2020-10-7,26
2141,2021-8-16,8
2141,2020-3-6,16
2142,2021-5-28,161
2142,2021-7-3,162
2142,2021-4-14,157
2143,2021-5-4,119
2143,2021-7-20,125
2143,2020-10-9,135
2144,2021-2-8,215
2144,2020-6-24,222
2145,2021-10-27,143
2145,2021-10-11,142
2145,2021-2-1,129
2145,2021-10-1,144
2146,2020-4-28,94
2146,2021-11-9,93
2146,2021-1-22,97
2147,2020-10-14,182
2147,2020-5-5,179
2147,2020-10-27,194
2148,2021-3-9,206
2148,2021-4-16,198
2149,2021-12-3,159
2149,2021-6-25,148
2150,2021-6-26,166
2150,2020-4-24,180
2150,2021-1-15,170
2150,2020-11-19,173
2151,2021-2-13,60
2151,2021-8-14,53
2151,2020-1-18,63
2152,2020-2-4,36
2152,2021-1-10,36
2152,2020-2-12,36
2153,2020-8-23,203
2153,2020-4-5,215
2154,2021-1-19,208
2154,2020-11-9,213
2155,2020-7-13,220
2155,2020-5-28,225
2155,2021-2-6,219
2156,2021-9-18,121
2156,2020-3-27,115
2157,2021-8-18,117
2157,2021-7-21,105
2157,2020-7-27,116
2158,2021-9-22,40
2158,2021-6-18,29
2158,2020-5-6,34
2159,2020-3-13,122
2159,2021-4-20,111
2159,2020-7-16,112
2160,2020-2-11,229
2160,2020-5-5,230
2160,2021-5-19,228
2160,2020-12-26,229
2161,2020-8-9,30
2161,2021-12-6,34
2161,2020-10-14,26
2162,2021-4-1,72
2162,2021-10-27,83
2162,2021-6-1,85
2163,2020-10-11,103
2163,2021-1-26,93
2164,2020-9-12,111
2164,2020-2-1,120
2165,2020-2-20,80
2165,2020-3-20,81
2166,2021-6-16,258
2166,2021-12-6,259
2167,2021-9-5,72
2167,2021-5-2,79
2167,2021-12-5,69
2168,2021-5-22,253
2168,2020-9-3,253
2169,2021-3-11,107
2169,2021-1-11,123
2170,2021-6-12,196
2170,2020-6-26,187
2170,2021-6-13,184
2170,2020-8-22,198
2171,2020-12-13,152
2171,2020-12-12,170
2171,2021-11-8,157
2172,2020-1-16,224
2172,2021-5-19,222
2173,2021-9-15,72
2173,2021-3-14,74
2173,2020-4-3,67
2173,2021-8-19,69
2174,2021-11-26,258
2174,2020-3-22,242
2175,2021-4-22,156
2175,2020-11-21,154
2175,2021-8-19,161
2175,2021-6-1,172
2176,2021-5-3,203
2176,2021-1-22,219
2177,2021-7-12,249
2177,2021-3-20,253
2177,2020-5-10,260
2178,2020-8-3,119
2178,2021-8-26,111
2179,2021-1-13,201
2179,2020-10-17,198
2179,2021-6-11,206
2180,2021-9-26,45
2180,2020-2-4,44
2180,2021-8-13,34
2181,2020-8-22,81
2181,2020-6-27,81
2181,2020-9-14,93
2181,2021-5-10,84
2182,2020-8-14,61
2182,2020-9-11,54
2182,2020-3-15,60
2182,2021-12-21,63
2183,2021-11-19,254
2183,2021-4-27,256
2184,2020-3-26,181
2184,2021-11-12,186
2185,2021-1-21,185
2185,2021-6-16,180
2185,2020-2-16,186
2185,2020-7-24,196
2186,2021-12-14,172
2186,2021-3-3,168
2186,2020-2-9,170
2186,2020-8-15,178
2187,2020-6-3,70
2187,2021-12-25,69
2187,2021-6-10,62
2188,2020-7-1,162
2188,2020-1-4,168
2189,2021-12-14,76
2189,2020-10-18,74
2190,2021-6-19,148
2190,2020-3-20,149
2190,2021-6-11,158
2190,2020-11-20,150
2191,2021-8-9,190
2191,2020-11-28,186
2191,2020-11-24,193
2192,2020-3-15,224
2192,2020-10-24,225
2192,2021-4-1,229
2193,2020-3-5,74
2193,2020-6-2,62
2193,2021-3-24,65
2193,2021-5-24,79
2194,2020-10-25,111
2194,2021-2-8,97
2195,2021-1-24,138
2195,2020-4-12,132
2195,2021-10-5,144
2196,2020-5-20,90
2196,2021-12-16,103
2196,2021-4-23,108
2196,2021-1-8,108
2197,2020-3-4,150
2197,2021-1-16,145
2197,2020-11-6,143
2198,2020-7-22,73
2198,2021-1-17,73
2198,2021-8-3,82
2198,2021-8-25,72
2199,2021-2-9,180
2199,2021-4-8,178
2199,2021-2-25,193
