id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
23133,64743,595,64743,2,2020-2-11,tres mauvaise qualité,3
64080,64750,357,64750,4,2021-12-28,j aime bien ,1
1662,64770,486,64770,4,2020-6-18,tres mauvaise qualité,2
12114,64797,434,64797,5,2021-12-8,je suis contente,4
26198,64800,2028,64800,1,2021-1-17,je suis deçu,2
75471,64801,577,64801,1,2020-5-22,tres mauvaise qualité,4
66969,64844,10,64844,4,2021-6-3,le produit n est pas original,4
4988,64864,215,64864,2,2021-4-10,j aime pas trop,5
43141,64913,1771,64913,4,2020-2-4,je suis content,1
6911,64927,1429,64927,1,2021-7-13,top,4
78658,65009,1485,65009,1,2020-7-24,je suis deçu,5
6439,65154,1283,65154,1,2021-6-27,j aime bien ,4
6439,65154,2181,65154,3,2021-6-27,je suis deçu,3
9613,65174,547,65174,3,2020-3-19,j aime bien ,2
48981,65290,1853,65290,1,2020-2-16,top,1
53057,65295,1769,65295,3,2021-1-14,top,1
32001,65331,625,65331,3,2020-9-11,tres mauvaise qualité,5
91095,65367,1558,65367,1,2021-7-8,j adoooore ce produt,5
58912,65387,746,65387,1,2021-2-18,top,4
74791,65401,122,65401,4,2020-6-27,flop,3
65223,65432,1373,65432,2,2020-9-21,le produit n est pas original,4
9743,65465,1781,65465,1,2021-5-10,je suis contente,4
69320,65487,2188,65487,1,2020-7-5,le produit n est pas original,2
27867,65598,1183,65598,2,2020-8-9,tres bonne qualité,2
92340,65685,1484,65685,1,2021-10-13,le produit n est pas original,2
10296,65705,1847,65705,4,2021-4-23,tres bonne qualité,1
85865,65714,1145,65714,1,2021-6-8,je vous le conseille le produit est magnifique,3
79863,65803,709,65803,5,2021-11-2,j aime pas trop,2
78233,65950,785,65950,2,2020-2-18,j adoooore ce produt,1
24011,66006,1668,66006,2,2021-1-12,tres mauvaise qualité,
36034,66119,351,66119,4,2021-5-14,top,2
95511,66125,1747,66125,3,2020-10-17,top,5
50791,66138,1522,66138,5,2020-10-25,top,4
86831,66145,689,66145,2,2020-5-22,je suis contente,2
22817,66252,1312,66252,3,2020-7-7,le produit n est pas original,2
47962,66269,1510,66269,1,2021-5-15,je suis deçu,4
70444,66270,784,66270,3,2020-7-5,top,4
2430,66275,998,66275,1,2020-9-19,j aime bien ,1
63153,66329,1693,66329,3,2020-2-15,flop,5
57936,66398,111,66398,4,2020-6-21,top,3
25990,66458,1534,66458,1,2021-10-19,j aime bien ,5
81359,66479,561,66479,4,2020-5-17,je vous le conseille le produit est magnifique,4
14273,66505,2087,66505,1,2021-11-6,je vous le conseille le produit est magnifique,5
53268,66511,1494,66511,1,2021-1-9,tres mauvaise qualité,3
53268,66511,1059,66511,4,2021-1-9,j adoooore ce produt,5
69080,66517,901,66517,4,2020-2-27,je vous le conseille le produit est magnifique,2
14301,66530,1468,66530,3,2020-3-17,tres bonne qualité,2
56236,66539,1313,66539,5,2021-2-27,j aime pas trop,4
73738,66555,1856,66555,1,2021-3-23,j adoooore ce produt,4
13129,66571,522,66571,1,2020-6-9,j aime pas trop,1
82462,66577,1357,66577,3,2021-1-19,je suis content,4
31594,66636,2000,66636,3,2020-2-13,j aime pas trop,1
97623,66660,215,66660,3,2020-4-11,je suis content,2
33101,66729,1566,66729,1,2021-2-26,top,2
11190,66775,1414,66775,1,2020-9-21,flop,1
33096,66806,369,66806,3,2020-12-1,tres mauvaise qualité,4
80538,66868,1086,66868,5,2021-2-17,j aime bien ,3
24517,66932,1373,66932,2,2020-11-20,top,1
26809,66982,1528,66982,2,2021-7-4,tres mauvaise qualité,5
60763,66984,1259,66984,3,2021-5-18,j adoooore ce produt,5
59109,66990,1097,66990,2,2021-3-21,top,1
83818,66999,1364,66999,2,2020-8-15,j adoooore ce produt,1
46293,67034,1410,67034,3,2021-3-8,tres bonne qualité,3
57754,67040,2118,67040,2,2020-6-24,tres bonne qualité,4
3901,67107,260,67107,2,2021-9-26,je suis deçu,3
36250,67184,711,67184,2,2020-12-13,flop,2
79205,67202,1178,67202,1,2020-6-8,j aime bien ,3
16105,67259,1888,67259,1,2020-10-20,je vous le conseille le produit est magnifique,2
42335,67314,1499,67314,2,2020-6-22,j adoooore ce produt,5
70904,67502,2140,67502,2,2020-1-11,tres bonne qualité,1
92212,67530,1950,67530,3,2021-2-17,tres mauvaise qualité,4
26763,67533,1576,67533,2,2020-11-28,tres bonne qualité,3
14154,67672,628,67672,3,2020-10-21,flop,5
3566,67737,2150,67737,3,2020-5-10,je vous le conseille le produit est magnifique,2
87257,67762,3,67762,1,2021-4-17,j aime bien ,2
86669,67772,871,67772,1,2020-5-13,tres bonne qualité,5
49152,67826,603,67826,2,2021-7-22,tres bonne qualité,5
62580,67849,824,67849,2,2021-8-23,je suis deçu,3
97766,67918,223,67918,1,2020-11-14,je suis contente,2
74465,67959,155,67959,1,2021-10-5,je suis content,2
73466,68137,261,68137,2,2020-3-23,j aime pas trop,2
49555,68234,1713,68234,2,2021-1-1,j adoooore ce produt,2
18259,68242,36,68242,1,2020-8-21,j aime pas trop,2
60696,68267,2128,68267,1,2020-12-14,j adoooore ce produt,3
13908,68297,568,68297,3,2021-7-4,je suis contente,5
34076,68306,281,68306,2,2020-1-26,je suis contente,1
42915,68315,1337,68315,1,2021-7-11,je suis deçu,1
1750,68333,2023,68333,4,2021-12-13,le produit n est pas original,2
28278,68351,1473,68351,3,2021-7-10,le produit n est pas original,2
11931,68420,671,68420,4,2021-3-3,tres mauvaise qualité,2
23341,68483,462,68483,1,2021-1-19,j adoooore ce produt,2
8722,68492,1767,68492,4,2020-2-16,top,4
85088,68536,378,68536,3,2020-1-9,j adoooore ce produt,3
32219,68582,92,68582,1,2020-10-1,tres bonne qualité,1
68733,68724,1540,68724,3,2020-10-12,le produit n est pas original,2
26991,68766,1423,68766,3,2021-2-3,je suis contente,1
25137,68769,433,68769,2,2021-4-16,j aime pas trop,3
93185,68782,641,68782,5,2021-7-1,le produit n est pas original,3
5931,68791,1126,68791,2,2021-9-8,tres bonne qualité,5
38347,68854,598,68854,2,2020-5-6,je vous le conseille le produit est magnifique,3
62646,68978,1293,68978,1,2021-5-9,le produit n est pas original,1
76374,68984,1326,68984,1,2020-5-3,je suis deçu,2
30026,68995,454,68995,3,2021-7-22,tres mauvaise qualité,3
77956,69010,1516,69010,1,2021-5-5,je suis content,5
69202,69157,377,69157,2,2021-6-11,flop,4
69224,69246,525,69246,2,2021-3-6,tres mauvaise qualité,4
2093,69367,1789,69367,4,2020-5-8,le produit n est pas original,5
53475,69417,2001,69417,4,2021-6-2,je suis content,3
77063,69421,397,69421,4,2021-5-16,top,5
53497,69531,2066,69531,5,2020-1-13,je suis deçu,4
53822,69549,169,69549,1,2021-2-19,je suis content,3
90146,69718,1860,69718,2,2021-11-20,j adoooore ce produt,2
44566,69720,1299,69720,2,2020-6-1,je suis contente,3
57526,69831,981,69831,3,2020-11-9,j aime pas trop,3
73011,69911,1660,69911,2,2020-9-18,j adoooore ce produt,5
50137,69956,1357,69956,3,2020-7-7,tres mauvaise qualité,2
382,69961,668,69961,2,2020-2-9,le produit n est pas original,4
84116,70023,1325,70023,2,2021-10-24,tres bonne qualité,4
87860,70122,521,70122,3,2021-8-15,flop,2
49600,70133,39,70133,2,2020-12-28,je suis content,5
79416,70166,1587,70166,4,2020-5-28,je suis content,4
743,70200,1330,70200,4,2020-9-4,flop,4
28513,70232,724,70232,1,2021-5-9,j aime pas trop,5
2768,70311,1016,70311,1,2020-9-21,je vous le conseille le produit est magnifique,1
55374,70343,2065,70343,2,2020-5-22,le produit n est pas original,4
79955,70354,1833,70354,2,2021-12-5,j aime bien ,4
78820,70382,1924,70382,5,2021-4-6,je suis content,2
5344,70439,1547,70439,1,2021-4-28,je suis deçu,2
70293,70457,2083,70457,1,2020-2-19,j aime pas trop,1
21332,70528,1733,70528,1,2021-4-24,top,2
95665,70538,2189,70538,5,2020-9-16,je suis content,4
62980,70599,1779,70599,2,2020-2-7,je vous le conseille le produit est magnifique,4
46863,70647,819,70647,1,2020-2-17,j adoooore ce produt,3
88418,70663,1491,70663,5,2021-5-10,flop,4
1217,70689,1069,70689,2,2021-1-13,je vous le conseille le produit est magnifique,2
29590,70791,1251,70791,2,2020-7-11,j adoooore ce produt,4
43239,70846,1796,70846,1,2020-10-6,je suis content,1
77709,70873,1531,70873,2,2021-3-23,je vous le conseille le produit est magnifique,1
89169,70948,1042,70948,1,2020-7-28,tres bonne qualité,5
74114,70987,649,70987,3,2020-5-17,tres mauvaise qualité,4
86811,71019,1401,71019,3,2020-8-11,je vous le conseille le produit est magnifique,4
4761,71032,1777,71032,1,2020-11-27,je suis content,4
85259,71075,693,71075,1,2021-4-17,je suis content,5
702,71158,1276,71158,2,2020-7-23,flop,1
29853,71235,874,71235,1,2020-7-16,j aime bien ,5
24994,71285,28,71285,2,2021-10-18,top,3
52436,71300,777,71300,4,2021-10-24,je suis content,3
93751,71363,572,71363,1,2020-9-4,je suis deçu,2
64788,71384,1576,71384,1,2020-7-21,tres bonne qualité,1
69229,71411,39,71411,2,2021-6-11,je vous le conseille le produit est magnifique,3
16435,71432,275,71432,3,2020-10-27,flop,3
17174,71469,2194,71469,4,2021-9-10,tres bonne qualité,3
35669,71480,2022,71480,1,2021-10-2,je vous le conseille le produit est magnifique,3
72822,71491,660,71491,1,2021-11-20,tres bonne qualité,2
27367,71568,1760,71568,4,2021-9-3,j aime bien ,2
21141,71575,2092,71575,1,2020-3-14,j aime bien ,4
89718,71578,810,71578,4,2021-10-17,tres mauvaise qualité,5
18989,71611,390,71611,4,2020-12-22,je suis contente,3
12237,71651,2185,71651,5,2021-7-21,je suis content,3
63755,71666,1561,71666,3,2020-4-12,je suis contente,4
33989,71711,1109,71711,1,2021-4-18,j adoooore ce produt,4
56492,71759,1806,71759,1,2021-4-27,je suis content,5
33667,71787,1804,71787,4,2021-6-12,je suis content,1
74962,71874,1286,71874,2,2020-1-9,flop,3
31743,71910,1203,71910,1,2021-9-20,tres mauvaise qualité,2
29892,71952,2133,71952,3,2020-8-13,tres mauvaise qualité,2
25237,71991,1552,71991,3,2021-3-14,tres mauvaise qualité,5
13963,72095,386,72095,1,2020-11-28,j aime pas trop,5
20112,72128,350,72128,1,2020-4-2,le produit n est pas original,1
49410,72159,1371,72159,2,2021-8-11,le produit n est pas original,2
41023,72166,1545,72166,2,2020-8-13,le produit n est pas original,5
73448,72212,33,72212,1,2020-10-2,je vous le conseille le produit est magnifique,1
6927,72235,245,72235,1,2020-11-23,je vous le conseille le produit est magnifique,3
34062,72282,556,72282,5,2020-11-5,je vous le conseille le produit est magnifique,
85962,72290,766,72290,4,2020-6-20,tres mauvaise qualité,4
90579,72355,2142,72355,5,2021-8-28,j adoooore ce produt,1
78870,72383,640,72383,1,2020-11-8,j adoooore ce produt,5
73551,72385,1648,72385,3,2021-4-17,tres mauvaise qualité,5
88179,72414,2050,72414,5,2021-2-16,je vous le conseille le produit est magnifique,1
29422,72435,1690,72435,3,2021-7-20,le produit n est pas original,1
88254,72498,1195,72498,1,2021-10-17,le produit n est pas original,2
22140,72517,1246,72517,4,2021-9-14,tres bonne qualité,5
65240,72520,272,72520,3,2021-3-4,le produit n est pas original,1
67628,72580,1041,72580,4,2020-11-20,j aime pas trop,5
89795,72740,543,72740,1,2020-9-3,je suis contente,2
8299,72750,1188,72750,1,2021-6-8,je suis contente,5
10977,72796,13,72796,2,2020-11-8,top,1
21696,72854,1226,72854,5,2021-4-26,je suis contente,1
90152,72900,2118,72900,1,2021-10-24,tres bonne qualité,2
50780,72997,533,72997,1,2020-10-17,top,1
71210,73035,271,73035,2,2021-10-14,j aime pas trop,1
78088,73076,171,73076,2,2020-10-4,flop,4
9072,73100,1445,73100,3,2020-3-6,je suis deçu,5
12816,73112,1155,73112,2,2021-5-8,flop,4
24167,73134,303,73134,2,2021-12-5,je suis content,5
32268,73171,1259,73171,2,2020-1-13,top,1
31379,73203,514,73203,5,2021-4-5,je suis contente,1
83082,73241,1671,73241,3,2020-3-4,j aime pas trop,4
92228,73242,829,73242,2,2020-5-7,tres mauvaise qualité,5
53788,73366,982,73366,5,2020-3-19,j aime pas trop,4
46974,73369,1561,73369,3,2021-3-18,le produit n est pas original,3
12896,73430,98,73430,3,2021-7-2,le produit n est pas original,5
23504,73499,510,73499,1,2021-4-24,top,4
45602,73524,1136,73524,2,2020-6-27,le produit n est pas original,1
30871,73598,1221,73598,5,2020-3-14,j aime bien ,1
79665,73630,1253,73630,1,2021-5-2,tres bonne qualité,3
97980,73647,577,73647,1,2021-4-12,j aime pas trop,1
87363,73732,587,73732,4,2020-6-6,j adoooore ce produt,3
61903,73921,1550,73921,3,2020-1-25,je vous le conseille le produit est magnifique,1
93825,73989,1404,73989,1,2021-3-13,j aime pas trop,3
31315,74044,17,74044,1,2020-6-21,je vous le conseille le produit est magnifique,5
19866,74056,1851,74056,4,2021-1-13,je vous le conseille le produit est magnifique,2
67113,74080,446,74080,1,2021-7-5,je suis contente,2
73919,74081,287,74081,2,2020-2-13,j aime pas trop,1
51700,74154,743,74154,1,2021-11-19,je suis contente,1
95280,74209,600,74209,1,2020-3-2,flop,1
9196,74266,922,74266,2,2021-10-4,je suis content,2
63936,74412,36,74412,1,2020-5-21,je suis content,1
34707,74511,1105,74511,1,2021-1-26,je suis contente,4
58610,74513,1734,74513,2,2020-2-22,je vous le conseille le produit est magnifique,4
902,74574,1276,74574,1,2020-3-15,je vous le conseille le produit est magnifique,2
66840,74599,1764,74599,3,2020-8-23,flop,1
72249,74790,766,74790,5,2021-3-4,je suis contente,3
8861,74892,1935,74892,1,2021-2-16,j adoooore ce produt,4
39412,74900,1747,74900,4,2021-11-8,j aime pas trop,
73995,74916,2195,74916,2,2021-12-21,tres bonne qualité,1
40690,74948,271,74948,1,2020-9-6,je suis content,2
32687,74950,1037,74950,1,2020-3-23,tres bonne qualité,4
44208,74987,1466,74987,5,2021-3-4,je vous le conseille le produit est magnifique,5
43508,74989,2038,74989,2,2020-10-21,je suis content,1
57390,75009,635,75009,2,2021-8-6,le produit n est pas original,2
8192,75046,1685,75046,4,2020-6-13,tres bonne qualité,2
13926,75065,1652,75065,1,2020-8-22,j aime bien ,3
24567,75106,751,75106,3,2020-12-16,je suis deçu,3
91354,75115,1934,75115,2,2020-6-9,je vous le conseille le produit est magnifique,2
58794,75150,679,75150,1,2021-9-7,tres mauvaise qualité,1
47170,75174,1487,75174,4,2020-10-2,j aime pas trop,5
12604,75176,2128,75176,4,2020-2-13,j aime pas trop,1
26822,75356,1085,75356,5,2020-8-3,top,5
36475,75373,368,75373,1,2020-9-14,le produit n est pas original,5
96535,75479,971,75479,5,2021-4-10,top,5
73039,75493,373,75493,1,2021-5-27,tres mauvaise qualité,3
15325,75494,2072,75494,4,2021-8-23,je vous le conseille le produit est magnifique,1
82093,75548,1249,75548,5,2021-9-2,je suis content,4
56017,75560,1589,75560,1,2021-10-16,j aime pas trop,4
62510,75570,1271,75570,4,2021-4-18,je suis content,3
55977,75577,952,75577,3,2021-12-5,je suis deçu,3
40583,75633,807,75633,4,2020-3-24,flop,5
12435,75640,2071,75640,1,2021-8-16,tres bonne qualité,3
14022,75652,855,75652,1,2021-5-25,tres bonne qualité,4
60246,75661,1287,75661,1,2021-9-24,flop,1
72285,75711,573,75711,1,2020-1-9,j aime bien ,2
70427,75727,1474,75727,3,2020-3-14,tres mauvaise qualité,3
23383,75766,784,75766,4,2021-12-15,j aime pas trop,3
44661,75772,1237,75772,1,2021-9-13,j aime bien ,2
51458,75783,1851,75783,2,2020-3-25,j aime pas trop,3
33993,75785,35,75785,1,2021-1-13,je suis content,3
27706,75842,592,75842,2,2021-6-26,je suis content,5
76902,75873,1601,75873,2,2020-3-7,je suis contente,4
16400,75894,569,75894,1,2021-1-10,flop,4
47086,75964,100,75964,3,2021-4-25,je suis deçu,2
7496,75968,2028,75968,3,2020-7-10,j aime pas trop,4
30844,76071,986,76071,1,2021-6-22,je suis contente,5
73631,76107,1746,76107,2,2020-9-21,je suis content,4
48350,76157,1243,76157,1,2021-8-10,tres bonne qualité,2
52973,76224,808,76224,4,2021-9-2,je vous le conseille le produit est magnifique,2
49859,76246,2138,76246,1,2021-12-9,j adoooore ce produt,5
9237,76330,330,76330,4,2020-4-23,je suis contente,2
97532,76465,1055,76465,2,2021-2-1,je vous le conseille le produit est magnifique,2
38208,76473,54,76473,1,2021-10-11,tres mauvaise qualité,3
53647,76567,2037,76567,2,2020-5-13,j aime bien ,2
11916,76605,1006,76605,4,2021-1-10,tres bonne qualité,5
17444,76626,1339,76626,3,2021-3-8,je suis deçu,5
23602,76692,1701,76692,1,2021-9-18,je suis contente,3
73186,76740,561,76740,2,2020-3-22,top,3
73186,76740,1675,76740,4,2020-3-22,flop,3
49471,76812,922,76812,1,2020-9-4,j aime pas trop,2
3817,76819,1874,76819,1,2020-8-11,j aime pas trop,4
96270,76858,803,76858,1,2021-12-20,le produit n est pas original,1
42209,76882,1039,76882,4,2021-1-14,top,2
82046,76933,6,76933,5,2021-2-14,le produit n est pas original,2
47284,76939,549,76939,3,2021-2-13,flop,3
59832,76996,320,76996,1,2020-10-9,j adoooore ce produt,1
9256,77060,484,77060,4,2020-4-24,j aime bien ,5
33198,77093,63,77093,2,2021-9-13,tres bonne qualité,3
85161,77104,1980,77104,1,2020-3-15,top,3
15112,77149,2064,77149,1,2020-3-3,j aime bien ,3
91591,77181,1741,77181,4,2021-2-4,le produit n est pas original,5
71968,77215,2047,77215,1,2021-7-7,je vous le conseille le produit est magnifique,3
42459,77230,2054,77230,3,2020-7-8,j aime bien ,4
55631,77253,1618,77253,1,2021-3-1,je suis content,5
38825,77320,1209,77320,1,2020-1-7,j adoooore ce produt,2
7087,77396,353,77396,2,2020-6-21,j aime bien ,5
25453,77406,1518,77406,2,2020-6-9,j adoooore ce produt,1
80125,77415,1538,77415,1,2021-12-22,j aime pas trop,3
57384,77561,105,77561,5,2020-4-28,je suis deçu,5
25478,77602,547,77602,1,2020-6-2,je vous le conseille le produit est magnifique,2
7834,77728,1901,77728,1,2020-12-24,tres mauvaise qualité,1
55414,77736,2111,77736,2,2020-4-21,tres mauvaise qualité,2
32553,77748,1454,77748,1,2021-7-14,je vous le conseille le produit est magnifique,1
20252,77757,902,77757,2,2021-8-8,je vous le conseille le produit est magnifique,4
90924,77836,1908,77836,3,2020-5-2,j adoooore ce produt,
90684,77876,1340,77876,2,2021-8-24,tres bonne qualité,3
95650,78007,1385,78007,3,2020-7-22,tres bonne qualité,1
30380,78049,279,78049,4,2020-5-5,top,3
2191,78108,1655,78108,3,2020-4-12,le produit n est pas original,2
94212,78115,454,78115,1,2020-9-6,je suis deçu,4
54016,78117,1092,78117,3,2020-3-18,je suis content,3
85535,78118,1037,78118,1,2020-4-5,j aime pas trop,5
9586,78134,1573,78134,2,2021-10-12,je suis content,1
12714,78140,834,78140,1,2021-5-24,tres bonne qualité,4
93696,78159,667,78159,2,2021-4-14,j aime pas trop,2
26450,78166,2160,78166,1,2021-1-20,flop,5
45172,78219,1610,78219,1,2021-6-7,je suis deçu,1
22789,78223,161,78223,1,2021-6-11,le produit n est pas original,3
12825,78258,449,78258,5,2020-10-24,je vous le conseille le produit est magnifique,3
40681,78268,934,78268,2,2020-3-12,je vous le conseille le produit est magnifique,5
64082,78306,480,78306,4,2020-12-22,flop,5
16390,78308,1554,78308,5,2020-4-21,j aime bien ,2
59116,78314,1270,78314,1,2021-3-27,je suis deçu,4
37830,78319,50,78319,1,2020-3-24,le produit n est pas original,3
41296,78325,810,78325,3,2020-12-3,j aime pas trop,2
63863,78343,2178,78343,3,2020-11-8,flop,5
83470,78352,1433,78352,5,2021-9-1,je vous le conseille le produit est magnifique,
15602,78466,1984,78466,3,2020-1-22,j aime pas trop,1
62183,78479,366,78479,1,2020-7-24,j adoooore ce produt,1
10806,78487,926,78487,2,2020-6-18,le produit n est pas original,2
51314,78502,628,78502,2,2021-2-5,tres bonne qualité,2
93030,78582,1261,78582,4,2021-10-6,j aime bien ,2
47891,78660,1077,78660,2,2020-1-7,j aime pas trop,2
42248,78727,870,78727,1,2020-4-13,le produit n est pas original,2
16933,78743,1070,78743,2,2021-12-7,le produit n est pas original,5
2528,78753,1829,78753,2,2021-7-23,j aime pas trop,3
