id_livraison,id_commande,date_exp
32516,32516,2021-4-17
32517,32517,2021-10-8
32518,32518,2021-7-17
32519,32519,2020-1-28
32520,32520,2020-11-18
32521,32521,2020-7-2
32522,32522,2021-2-8
32523,32523,2021-7-5
32524,32524,2021-3-23
32525,32525,2021-6-10
32526,32526,2021-3-26
32527,32527,2021-7-19
32528,32528,2020-10-23
32529,32529,2021-3-20
32530,32530,2021-10-19
32531,32531,2020-10-26
32532,32532,2020-6-13
32533,32533,2020-5-20
32534,32534,2020-10-4
32535,32535,2020-9-21
32536,32536,2020-4-15
32537,32537,2021-7-17
32538,32538,2020-4-24
32539,32539,2020-12-9
32540,32540,2020-2-26
32541,32541,2020-2-14
32542,32542,2020-8-23
32543,32543,2021-11-23
32544,32544,2020-10-3
32545,32545,2021-2-10
32546,32546,2020-8-7
32547,32547,2021-5-19
32548,32548,2021-4-11
32549,32549,2020-8-25
32550,32550,2020-11-17
32551,32551,2021-5-13
32552,32552,2020-12-1
32553,32553,2021-1-1
32554,32554,2020-12-12
32555,32555,2020-6-18
32556,32556,2020-4-28
32557,32557,2021-8-11
32558,32558,2021-5-11
32559,32559,2020-6-7
32560,32560,2021-6-23
32561,32561,2021-4-23
32562,32562,2020-12-17
32563,32563,2020-4-20
32564,32564,2021-1-5
32565,32565,2021-2-12
32566,32566,2020-5-2
32567,32567,2020-12-1
32568,32568,2020-12-16
32569,32569,2020-5-10
32570,32570,2021-4-23
32571,32571,2020-6-20
32572,32572,2021-9-20
32573,32573,2020-12-7
32574,32574,2020-9-13
32575,32575,2021-5-26
32576,32576,2020-3-19
32577,32577,2021-9-15
32578,32578,2021-4-10
32579,32579,2020-6-17
32580,32580,2021-5-8
32581,32581,2021-11-25
32582,32582,2020-9-4
32583,32583,2021-6-14
32584,32584,2021-12-25
32585,32585,2021-8-2
32586,32586,2021-12-20
32587,32587,2020-10-5
32588,32588,2021-2-2
32589,32589,2021-12-13
32590,32590,2021-10-16
32591,32591,2020-2-26
32592,32592,2021-8-12
32593,32593,2021-3-18
32594,32594,2021-8-10
32595,32595,2021-6-3
32596,32596,2021-12-13
32597,32597,2020-6-11
32598,32598,2020-9-23
32599,32599,2021-8-17
32600,32600,2020-4-13
32601,32601,2021-10-1
32602,32602,2020-12-9
32603,32603,2021-6-23
32604,32604,2021-12-4
32605,32605,2020-4-17
32606,32606,2021-4-26
32607,32607,2020-7-16
32608,32608,2020-4-13
32609,32609,2021-5-5
32610,32610,2020-10-13
32611,32611,2020-3-23
32612,32612,2020-6-8
32613,32613,2021-7-11
32614,32614,2021-1-7
32615,32615,2021-6-26
32616,32616,2021-3-12
32617,32617,2021-11-20
32618,32618,2021-11-23
32619,32619,2021-9-3
32620,32620,2021-6-9
32621,32621,2020-2-23
32622,32622,2021-12-17
32623,32623,2021-10-16
32624,32624,2021-6-3
32625,32625,2021-12-14
32626,32626,2020-9-18
32627,32627,2021-10-25
32628,32628,2020-6-14
32629,32629,2020-4-20
32630,32630,2021-2-7
32631,32631,2020-3-26
32632,32632,2020-5-1
32633,32633,2021-11-16
32634,32634,2021-9-5
32635,32635,2020-4-27
32636,32636,2021-10-2
32637,32637,2021-7-23
32638,32638,2021-11-28
32639,32639,2021-3-12
32640,32640,2020-12-2
32641,32641,2021-2-20
32642,32642,2020-5-8
32643,32643,2020-8-3
32644,32644,2021-2-23
32645,32645,2020-2-7
32646,32646,2020-8-18
32647,32647,2020-1-7
32648,32648,2020-2-25
32649,32649,2020-7-2
32650,32650,2021-10-10
32651,32651,2021-6-9
32652,32652,2021-1-15
32653,32653,2021-9-10
32654,32654,2020-7-18
32655,32655,2021-9-25
32656,32656,2020-7-17
32657,32657,2020-9-7
32658,32658,2020-12-25
32659,32659,2020-10-6
32660,32660,2020-1-8
32661,32661,2021-4-11
32662,32662,2020-12-22
32663,32663,2021-6-10
32664,32664,2021-11-25
32665,32665,2020-12-12
32666,32666,2020-2-25
32667,32667,2021-5-22
32668,32668,2020-12-27
32669,32669,2021-12-9
32670,32670,2021-7-7
32671,32671,2020-11-7
32672,32672,2021-2-16
32673,32673,2021-10-23
32674,32674,2020-7-18
32675,32675,2021-5-13
32676,32676,2020-8-10
32677,32677,2021-3-6
32678,32678,2020-12-5
32679,32679,2020-8-12
32680,32680,2020-12-1
32681,32681,2021-2-10
32682,32682,2021-2-14
32683,32683,2020-8-8
32684,32684,2020-12-2
32685,32685,2020-3-13
32686,32686,2020-4-23
32687,32687,2021-5-15
32688,32688,2021-1-19
32689,32689,2021-10-2
32690,32690,2020-11-28
32691,32691,2021-2-20
32692,32692,2020-1-18
32693,32693,2021-7-2
32694,32694,2020-7-18
32695,32695,2021-6-28
32696,32696,2020-5-11
32697,32697,2020-8-22
32698,32698,2020-9-13
32699,32699,2021-1-1
32700,32700,2020-8-6
32701,32701,2020-4-8
32702,32702,2021-10-3
32703,32703,2020-6-5
32704,32704,2020-1-14
32705,32705,2020-9-8
32706,32706,2020-8-26
32707,32707,2020-9-11
32708,32708,2020-11-21
32709,32709,2020-9-2
32710,32710,2021-2-25
32711,32711,2021-9-7
32712,32712,2021-6-3
32713,32713,2020-4-24
32714,32714,2020-6-23
32715,32715,2020-10-3
32716,32716,2020-2-1
32717,32717,2021-5-23
32718,32718,2021-4-28
32719,32719,2021-10-24
32720,32720,2021-1-24
32721,32721,2020-7-19
32722,32722,2021-1-2
32723,32723,2020-1-27
32724,32724,2021-8-17
32725,32725,2020-8-1
32726,32726,2020-9-14
32727,32727,2020-10-16
32728,32728,2020-4-8
32729,32729,2020-2-18
32730,32730,2021-7-25
32731,32731,2021-1-20
32732,32732,2021-6-9
32733,32733,2020-9-15
32734,32734,2020-5-18
32735,32735,2021-5-10
32736,32736,2021-5-16
32737,32737,2020-2-8
32738,32738,2020-5-21
32739,32739,2020-11-25
32740,32740,2021-4-27
32741,32741,2021-2-2
32742,32742,2020-9-28
32743,32743,2021-8-11
32744,32744,2021-8-7
32745,32745,2020-8-27
32746,32746,2021-11-19
32747,32747,2020-2-11
32748,32748,2020-3-1
32749,32749,2020-10-13
32750,32750,2021-1-9
32751,32751,2021-10-24
32752,32752,2020-10-12
32753,32753,2020-1-1
32754,32754,2021-9-2
32755,32755,2020-9-25
32756,32756,2021-7-2
32757,32757,2020-10-10
32758,32758,2021-5-20
32759,32759,2021-10-7
32760,32760,2021-8-25
32761,32761,2021-2-25
32762,32762,2020-11-24
32763,32763,2021-2-16
32764,32764,2021-5-18
32765,32765,2021-12-19
32766,32766,2021-11-16
32767,32767,2020-7-10
32768,32768,2020-4-4
32769,32769,2021-11-2
32770,32770,2020-1-1
32771,32771,2021-12-20
32772,32772,2021-9-25
32773,32773,2020-3-11
32774,32774,2020-5-12
32775,32775,2021-1-6
32776,32776,2020-7-1
32777,32777,2020-12-9
32778,32778,2021-12-14
32779,32779,2020-2-16
32780,32780,2020-3-24
32781,32781,2021-11-1
32782,32782,2021-4-21
32783,32783,2020-4-24
32784,32784,2020-7-27
32785,32785,2021-7-11
32786,32786,2021-8-10
32787,32787,2020-4-9
32788,32788,2020-9-11
32789,32789,2021-6-18
32790,32790,2021-11-16
32791,32791,2021-4-24
32792,32792,2020-3-19
32793,32793,2021-5-27
32794,32794,2020-1-9
32795,32795,2020-11-28
32796,32796,2021-12-24
32797,32797,2021-3-3
32798,32798,2021-5-20
32799,32799,2021-9-7
32800,32800,2020-11-20
32801,32801,2021-8-19
32802,32802,2020-6-15
32803,32803,2020-10-8
32804,32804,2021-7-20
32805,32805,2021-11-22
32806,32806,2020-5-14
32807,32807,2020-12-27
32808,32808,2021-11-21
32809,32809,2020-6-4
32810,32810,2020-1-28
32811,32811,2021-4-5
32812,32812,2020-6-15
32813,32813,2021-2-28
32814,32814,2021-5-2
32815,32815,2021-10-27
32816,32816,2020-8-4
32817,32817,2020-5-12
32818,32818,2020-1-7
32819,32819,2021-2-24
32820,32820,2020-4-16
32821,32821,2021-8-22
32822,32822,2021-11-8
32823,32823,2021-11-27
32824,32824,2020-9-8
32825,32825,2021-11-23
32826,32826,2020-6-15
32827,32827,2020-8-17
32828,32828,2020-10-6
32829,32829,2020-10-15
32830,32830,2020-9-9
32831,32831,2021-2-17
32832,32832,2020-8-11
32833,32833,2021-2-3
32834,32834,2021-5-12
32835,32835,2020-10-11
32836,32836,2020-6-13
32837,32837,2020-7-17
32838,32838,2021-3-13
32839,32839,2021-2-2
32840,32840,2021-6-3
32841,32841,2021-5-17
32842,32842,2021-8-21
32843,32843,2021-2-7
32844,32844,2020-6-26
32845,32845,2021-5-9
32846,32846,2021-4-11
32847,32847,2020-2-22
32848,32848,2021-8-19
32849,32849,2020-1-27
32850,32850,2020-1-7
32851,32851,2021-2-12
32852,32852,2021-8-17
32853,32853,2021-7-22
32854,32854,2020-9-22
32855,32855,2021-10-23
32856,32856,2020-3-18
32857,32857,2020-2-12
32858,32858,2020-8-4
32859,32859,2020-10-3
32860,32860,2020-3-23
32861,32861,2021-10-13
32862,32862,2021-2-21
32863,32863,2020-12-20
32864,32864,2021-7-14
32865,32865,2020-3-13
32866,32866,2020-11-16
32867,32867,2020-10-10
32868,32868,2020-8-17
32869,32869,2020-8-26
32870,32870,2020-9-6
32871,32871,2021-5-23
32872,32872,2020-5-11
32873,32873,2020-10-11
32874,32874,2021-3-19
32875,32875,2020-2-16
32876,32876,2021-8-5
32877,32877,2020-3-23
32878,32878,2020-9-3
32879,32879,2020-8-14
32880,32880,2020-6-21
32881,32881,2021-12-21
32882,32882,2020-12-14
32883,32883,2021-11-10
32884,32884,2020-7-3
32885,32885,2020-3-6
32886,32886,2021-3-14
32887,32887,2021-7-18
32888,32888,2021-2-8
32889,32889,2021-11-2
32890,32890,2020-12-22
32891,32891,2020-2-9
32892,32892,2020-1-11
32893,32893,2021-2-20
32894,32894,2020-11-26
32895,32895,2021-10-7
32896,32896,2021-10-3
32897,32897,2020-7-24
32898,32898,2021-7-18
32899,32899,2020-2-18
32900,32900,2020-6-5
32901,32901,2020-6-11
32902,32902,2021-8-25
32903,32903,2020-4-28
32904,32904,2020-10-4
32905,32905,2021-2-26
32906,32906,2021-5-10
32907,32907,2021-10-14
32908,32908,2021-3-13
32909,32909,2021-3-9
32910,32910,2021-3-15
32911,32911,2021-12-8
32912,32912,2021-12-8
32913,32913,2020-10-15
32914,32914,2021-2-25
32915,32915,2020-1-7
32916,32916,2020-6-26
32917,32917,2021-4-25
32918,32918,2020-2-24
32919,32919,2020-12-27
32920,32920,2021-4-9
32921,32921,2020-2-28
32922,32922,2020-5-8
32923,32923,2021-5-7
32924,32924,2021-7-4
32925,32925,2020-1-10
32926,32926,2020-8-20
32927,32927,2021-2-24
32928,32928,2021-10-18
32929,32929,2021-6-25
32930,32930,2020-3-28
32931,32931,2020-10-27
32932,32932,2021-9-25
32933,32933,2020-1-20
32934,32934,2021-12-21
32935,32935,2020-8-21
32936,32936,2020-11-19
32937,32937,2021-3-3
32938,32938,2021-11-9
32939,32939,2021-8-24
32940,32940,2021-2-17
32941,32941,2020-10-9
32942,32942,2021-6-7
32943,32943,2021-1-17
32944,32944,2020-7-26
32945,32945,2020-6-3
32946,32946,2021-1-6
32947,32947,2020-8-13
32948,32948,2021-2-23
32949,32949,2020-9-11
32950,32950,2021-4-17
32951,32951,2021-5-27
32952,32952,2021-9-9
32953,32953,2020-12-14
32954,32954,2020-3-1
32955,32955,2020-8-18
32956,32956,2020-4-1
32957,32957,2021-5-23
32958,32958,2020-2-9
32959,32959,2020-11-10
32960,32960,2021-6-3
32961,32961,2020-1-27
32962,32962,2021-6-8
32963,32963,2021-8-15
32964,32964,2021-1-9
32965,32965,2021-6-15
32966,32966,2021-12-23
32967,32967,2020-11-22
32968,32968,2021-11-17
32969,32969,2020-8-14
32970,32970,2020-1-4
32971,32971,2021-10-3
32972,32972,2021-9-4
32973,32973,2020-5-21
32974,32974,2020-1-21
32975,32975,2020-8-20
32976,32976,2020-3-23
32977,32977,2020-10-24
32978,32978,2021-9-23
32979,32979,2021-10-25
32980,32980,2020-7-25
32981,32981,2020-12-20
32982,32982,2020-2-24
32983,32983,2021-11-16
32984,32984,2020-3-24
32985,32985,2020-10-15
32986,32986,2020-1-17
32987,32987,2021-1-9
32988,32988,2021-9-8
32989,32989,2021-1-24
32990,32990,2020-1-12
32991,32991,2021-12-5
32992,32992,2020-8-20
32993,32993,2021-12-26
32994,32994,2021-4-18
32995,32995,2020-4-13
32996,32996,2021-7-28
32997,32997,2021-4-3
32998,32998,2020-10-11
32999,32999,2020-7-15
33000,33000,2021-7-10
33001,33001,2020-8-4
33002,33002,2020-1-10
33003,33003,2020-6-5
33004,33004,2020-1-6
33005,33005,2020-9-12
33006,33006,2021-3-27
33007,33007,2020-9-25
33008,33008,2021-10-17
33009,33009,2021-2-23
33010,33010,2020-11-18
33011,33011,2021-7-14
33012,33012,2021-2-20
33013,33013,2021-10-11
33014,33014,2020-3-10
33015,33015,2020-1-11
33016,33016,2020-9-15
33017,33017,2021-4-16
33018,33018,2020-3-15
33019,33019,2020-7-27
33020,33020,2020-5-5
33021,33021,2021-1-21
33022,33022,2020-1-10
33023,33023,2021-9-28
33024,33024,2021-6-12
33025,33025,2020-3-26
33026,33026,2021-10-26
33027,33027,2020-5-13
33028,33028,2021-10-25
33029,33029,2021-10-26
33030,33030,2020-11-17
33031,33031,2020-11-3
33032,33032,2020-11-1
33033,33033,2020-1-6
33034,33034,2020-7-15
33035,33035,2020-2-14
33036,33036,2021-4-12
33037,33037,2020-8-4
33038,33038,2020-3-22
33039,33039,2020-7-5
33040,33040,2021-4-4
33041,33041,2021-2-10
33042,33042,2021-8-19
33043,33043,2020-11-10
33044,33044,2021-7-17
33045,33045,2021-8-11
33046,33046,2021-11-23
33047,33047,2020-8-2
33048,33048,2021-8-16
33049,33049,2021-12-10
33050,33050,2020-4-3
33051,33051,2020-10-26
33052,33052,2020-5-1
33053,33053,2020-11-17
33054,33054,2021-1-12
33055,33055,2020-12-27
33056,33056,2020-6-24
33057,33057,2021-4-26
33058,33058,2021-9-27
33059,33059,2020-8-7
33060,33060,2021-10-8
33061,33061,2021-3-11
33062,33062,2020-6-5
33063,33063,2021-11-26
33064,33064,2020-5-10
33065,33065,2020-2-17
33066,33066,2021-6-6
33067,33067,2021-1-7
33068,33068,2020-3-1
33069,33069,2020-1-18
33070,33070,2021-11-13
33071,33071,2021-12-27
33072,33072,2020-11-3
33073,33073,2021-3-18
33074,33074,2020-5-21
33075,33075,2021-4-28
33076,33076,2021-4-23
33077,33077,2020-8-17
33078,33078,2020-5-18
33079,33079,2020-1-7
33080,33080,2020-4-10
33081,33081,2020-6-19
33082,33082,2021-10-28
33083,33083,2021-6-17
33084,33084,2020-5-23
33085,33085,2021-4-19
33086,33086,2021-11-9
33087,33087,2020-12-13
33088,33088,2021-5-6
33089,33089,2020-3-9
33090,33090,2021-9-20
33091,33091,2020-8-6
33092,33092,2021-12-16
33093,33093,2021-4-14
33094,33094,2021-4-16
33095,33095,2021-5-24
33096,33096,2020-4-6
33097,33097,2020-9-4
33098,33098,2021-9-21
33099,33099,2021-5-28
33100,33100,2020-3-19
33101,33101,2020-8-22
33102,33102,2020-8-7
33103,33103,2021-11-3
33104,33104,2020-12-14
33105,33105,2020-5-27
33106,33106,2021-6-13
33107,33107,2021-6-3
33108,33108,2020-9-5
33109,33109,2021-12-10
33110,33110,2020-10-14
33111,33111,2020-4-16
33112,33112,2020-5-27
33113,33113,2021-12-21
33114,33114,2020-7-9
33115,33115,2020-1-3
33116,33116,2020-1-23
33117,33117,2020-6-26
33118,33118,2021-10-16
33119,33119,2021-6-26
33120,33120,2020-10-15
33121,33121,2020-9-1
33122,33122,2020-2-21
33123,33123,2021-3-12
33124,33124,2021-3-23
33125,33125,2021-6-7
33126,33126,2020-10-28
33127,33127,2021-1-13
33128,33128,2021-1-2
33129,33129,2021-10-4
33130,33130,2020-1-3
33131,33131,2021-6-5
33132,33132,2021-1-16
33133,33133,2021-1-11
33134,33134,2020-4-3
33135,33135,2021-1-9
33136,33136,2021-8-19
33137,33137,2021-5-1
33138,33138,2021-2-25
33139,33139,2020-3-23
33140,33140,2020-4-12
33141,33141,2021-7-20
33142,33142,2020-9-19
33143,33143,2020-7-24
33144,33144,2020-1-14
33145,33145,2021-10-14
33146,33146,2021-1-21
33147,33147,2021-12-2
33148,33148,2020-1-24
33149,33149,2021-3-20
33150,33150,2021-8-13
33151,33151,2021-11-15
33152,33152,2020-2-7
33153,33153,2020-12-7
33154,33154,2021-1-14
33155,33155,2021-8-4
33156,33156,2021-3-26
33157,33157,2020-7-17
33158,33158,2020-8-25
33159,33159,2020-12-28
33160,33160,2020-2-10
33161,33161,2021-11-3
33162,33162,2020-6-14
33163,33163,2021-1-28
33164,33164,2021-9-10
33165,33165,2020-2-1
33166,33166,2020-5-20
33167,33167,2021-6-28
33168,33168,2021-9-2
33169,33169,2021-5-2
33170,33170,2021-9-5
33171,33171,2020-1-27
33172,33172,2021-7-25
33173,33173,2021-11-3
33174,33174,2021-9-10
33175,33175,2021-11-3
33176,33176,2021-5-9
33177,33177,2021-10-17
33178,33178,2021-2-20
33179,33179,2020-12-18
33180,33180,2020-6-27
33181,33181,2021-9-9
33182,33182,2021-12-24
33183,33183,2020-4-1
33184,33184,2020-2-16
33185,33185,2021-7-11
33186,33186,2020-2-9
33187,33187,2020-11-28
33188,33188,2021-3-3
33189,33189,2020-2-11
33190,33190,2021-7-6
33191,33191,2021-8-1
33192,33192,2020-1-20
33193,33193,2020-9-21
33194,33194,2021-10-13
33195,33195,2020-4-20
33196,33196,2021-3-12
33197,33197,2020-7-14
33198,33198,2021-5-23
33199,33199,2021-9-19
33200,33200,2021-7-9
33201,33201,2021-2-3
33202,33202,2021-10-12
33203,33203,2020-2-1
33204,33204,2021-6-10
33205,33205,2020-6-1
33206,33206,2021-12-3
33207,33207,2020-6-2
33208,33208,2021-2-2
33209,33209,2021-12-10
33210,33210,2021-5-11
33211,33211,2020-10-16
33212,33212,2021-4-2
33213,33213,2021-12-25
33214,33214,2020-9-20
33215,33215,2020-11-9
33216,33216,2021-6-10
33217,33217,2021-3-14
33218,33218,2021-1-8
33219,33219,2020-10-1
33220,33220,2020-2-7
33221,33221,2021-5-17
33222,33222,2020-11-7
33223,33223,2020-6-20
33224,33224,2021-5-8
33225,33225,2020-1-10
33226,33226,2021-12-19
33227,33227,2021-12-14
33228,33228,2021-7-19
33229,33229,2021-10-14
33230,33230,2021-12-13
33231,33231,2021-11-18
33232,33232,2020-2-13
33233,33233,2020-11-8
33234,33234,2020-3-3
33235,33235,2021-2-14
33236,33236,2020-2-28
33237,33237,2021-9-16
33238,33238,2020-11-3
33239,33239,2021-4-28
33240,33240,2021-10-18
33241,33241,2020-9-6
33242,33242,2020-12-20
33243,33243,2021-6-3
33244,33244,2020-1-17
33245,33245,2021-3-3
33246,33246,2020-7-14
33247,33247,2020-4-15
33248,33248,2020-9-24
33249,33249,2021-3-1
33250,33250,2021-5-6
33251,33251,2020-5-2
33252,33252,2021-5-23
33253,33253,2021-3-28
33254,33254,2021-2-22
33255,33255,2020-5-6
33256,33256,2020-1-23
33257,33257,2020-7-4
33258,33258,2020-5-18
33259,33259,2021-9-23
33260,33260,2020-11-6
33261,33261,2021-7-18
33262,33262,2021-6-5
33263,33263,2021-8-10
33264,33264,2020-3-2
33265,33265,2021-11-18
33266,33266,2020-9-6
33267,33267,2020-4-28
33268,33268,2021-1-9
33269,33269,2021-1-14
33270,33270,2020-8-13
33271,33271,2021-2-1
33272,33272,2020-7-6
33273,33273,2020-8-18
33274,33274,2020-9-24
33275,33275,2021-6-6
33276,33276,2020-11-11
33277,33277,2021-12-21
33278,33278,2020-10-28
33279,33279,2021-9-7
33280,33280,2021-6-1
33281,33281,2021-6-4
33282,33282,2020-2-27
33283,33283,2020-8-11
33284,33284,2021-2-21
33285,33285,2021-11-17
33286,33286,2021-9-24
33287,33287,2021-2-19
33288,33288,2021-10-1
33289,33289,2021-4-6
33290,33290,2020-4-6
33291,33291,2021-9-23
33292,33292,2021-1-11
33293,33293,2020-4-6
33294,33294,2021-1-25
33295,33295,2020-9-11
33296,33296,2021-10-26
33297,33297,2020-12-17
33298,33298,2021-10-20
33299,33299,2021-7-14
33300,33300,2020-6-21
33301,33301,2021-2-1
33302,33302,2020-6-15
33303,33303,2020-2-26
33304,33304,2020-6-25
33305,33305,2021-3-28
33306,33306,2021-9-18
33307,33307,2021-1-18
33308,33308,2021-2-21
33309,33309,2021-7-22
33310,33310,2020-6-10
33311,33311,2021-7-11
33312,33312,2021-10-4
33313,33313,2021-8-26
33314,33314,2020-12-10
33315,33315,2020-1-6
33316,33316,2021-6-19
33317,33317,2021-10-5
33318,33318,2020-8-6
33319,33319,2020-4-3
33320,33320,2021-6-8
33321,33321,2020-2-14
33322,33322,2021-7-20
33323,33323,2021-2-21
33324,33324,2020-4-18
33325,33325,2021-7-8
33326,33326,2020-5-23
33327,33327,2020-6-21
33328,33328,2020-5-16
33329,33329,2020-9-25
33330,33330,2021-4-10
33331,33331,2021-4-10
33332,33332,2021-3-1
33333,33333,2020-4-28
33334,33334,2021-2-5
33335,33335,2021-11-26
33336,33336,2021-12-20
33337,33337,2021-9-2
33338,33338,2020-9-1
33339,33339,2020-2-27
33340,33340,2020-5-12
33341,33341,2020-2-14
33342,33342,2020-5-12
33343,33343,2021-7-3
33344,33344,2021-12-4
33345,33345,2020-3-17
33346,33346,2020-3-18
33347,33347,2021-6-13
33348,33348,2020-5-21
33349,33349,2021-10-2
33350,33350,2021-5-12
33351,33351,2020-12-1
33352,33352,2020-3-18
33353,33353,2021-10-24
33354,33354,2021-12-4
33355,33355,2020-12-25
33356,33356,2021-10-27
33357,33357,2021-7-16
33358,33358,2021-10-17
33359,33359,2020-12-26
33360,33360,2020-1-15
33361,33361,2020-8-5
33362,33362,2020-7-10
33363,33363,2021-4-24
33364,33364,2021-10-5
33365,33365,2020-3-11
33366,33366,2021-2-20
33367,33367,2021-10-11
33368,33368,2021-12-24
33369,33369,2021-10-13
33370,33370,2021-10-15
33371,33371,2020-10-27
33372,33372,2021-10-23
33373,33373,2021-7-16
33374,33374,2021-2-12
33375,33375,2021-2-8
33376,33376,2021-8-4
33377,33377,2020-6-28
33378,33378,2020-4-23
33379,33379,2020-4-21
33380,33380,2020-5-11
33381,33381,2021-12-5
33382,33382,2020-2-1
33383,33383,2020-4-22
33384,33384,2020-2-9
33385,33385,2020-9-8
33386,33386,2021-8-24
33387,33387,2020-1-27
33388,33388,2020-8-8
33389,33389,2021-12-22
33390,33390,2021-3-16
33391,33391,2020-5-8
33392,33392,2021-9-10
33393,33393,2020-5-4
33394,33394,2020-8-8
33395,33395,2021-11-7
33396,33396,2020-4-10
33397,33397,2021-1-17
33398,33398,2021-7-2
33399,33399,2020-5-25
33400,33400,2021-10-25
33401,33401,2021-2-20
33402,33402,2020-5-23
33403,33403,2021-5-19
33404,33404,2021-7-24
33405,33405,2021-7-25
33406,33406,2021-2-23
33407,33407,2021-8-25
33408,33408,2020-1-28
33409,33409,2020-5-18
33410,33410,2020-7-19
33411,33411,2021-6-24
33412,33412,2021-12-24
33413,33413,2021-6-16
33414,33414,2020-2-7
33415,33415,2021-12-23
33416,33416,2020-7-20
33417,33417,2021-7-10
33418,33418,2021-12-23
33419,33419,2021-11-3
33420,33420,2021-12-28
33421,33421,2021-4-25
33422,33422,2021-10-21
33423,33423,2020-11-19
33424,33424,2021-1-11
33425,33425,2020-6-3
33426,33426,2020-4-26
33427,33427,2020-7-6
33428,33428,2020-9-14
33429,33429,2021-10-5
33430,33430,2021-5-19
33431,33431,2021-6-15
33432,33432,2021-12-7
33433,33433,2021-10-18
33434,33434,2020-9-8
33435,33435,2020-4-9
33436,33436,2021-5-8
33437,33437,2021-6-9
33438,33438,2021-5-5
33439,33439,2021-7-28
33440,33440,2021-1-14
33441,33441,2021-3-19
33442,33442,2020-10-2
33443,33443,2021-12-12
33444,33444,2020-11-27
33445,33445,2020-8-20
33446,33446,2020-2-20
33447,33447,2020-10-4
33448,33448,2021-7-22
33449,33449,2020-10-18
33450,33450,2021-7-24
33451,33451,2021-11-17
33452,33452,2020-12-20
33453,33453,2021-5-19
33454,33454,2020-2-23
33455,33455,2020-1-27
33456,33456,2020-10-20
33457,33457,2021-12-22
33458,33458,2020-11-9
33459,33459,2021-7-17
33460,33460,2020-5-20
33461,33461,2020-6-20
33462,33462,2020-9-25
33463,33463,2020-8-2
33464,33464,2021-11-16
33465,33465,2020-6-4
33466,33466,2020-8-3
33467,33467,2021-12-17
33468,33468,2021-10-12
33469,33469,2021-10-27
33470,33470,2021-6-19
33471,33471,2021-7-1
33472,33472,2021-9-12
33473,33473,2020-9-21
33474,33474,2020-8-10
33475,33475,2021-12-13
33476,33476,2021-8-22
33477,33477,2021-9-21
33478,33478,2021-6-11
33479,33479,2020-10-5
33480,33480,2020-3-15
33481,33481,2020-6-27
33482,33482,2021-10-10
33483,33483,2020-7-10
33484,33484,2021-1-4
33485,33485,2021-6-20
33486,33486,2020-9-2
33487,33487,2021-1-10
33488,33488,2020-10-16
33489,33489,2021-8-4
33490,33490,2021-6-26
33491,33491,2021-3-9
